y1_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI,Year
VT,26,MI,Michigan,109,158,4324,2013
VT,45,SC,South Carolina,106,172,6357,2013
VT,41,OR,Oregon,93,141,6501,2013
VT,47,TN,Tennessee,82,168,3367,2013
VT,27,MN,Minnesota,64,99,3670,2013
VT,29,MO,Missouri,62,105,3564,2013
VT,11,DC,District Of Columbia,60,75,3932,2013
VT,55,WI,Wisconsin,56,100,3225,2013
VT,49,UT,Utah,55,88,2183,2013
VT,18,IN,Indiana,53,80,2266,2013
VT,32,NV,Nevada,49,93,2326,2013
VT,35,NM,New Mexico,48,68,1606,2013
VT,2,AK,Alaska,48,92,2622,2013
VT,21,KY,Kentucky,40,70,1949,2013
VT,15,HI,Hawaii,37,63,1239,2013
VT,1,AL,Alabama,33,55,1309,2013
VT,40,OK,Oklahoma,31,53,889,2013
VT,30,MT,Montana,30,57,1001,2013
VT,19,IA,Iowa,30,57,2169,2013
VT,22,LA,Louisiana,29,53,954,2013
VT,56,WY,Wyoming,26,39,1002,2013
VT,16,ID,Idaho,26,47,1501,2013
VT,10,DE,Delaware,26,43,1312,2013
VT,20,KS,Kansas,23,44,1250,2013
VT,5,AR,Arkansas,23,39,1159,2013
VT,54,WV,West Virginia,20,31,907,2013
VT,31,NE,Nebraska,17,31,584,2013
VT,28,MS,Mississippi,17,23,795,2013
VT,46,SD,South Dakota,11,16,243,2013
VT,38,ND,North Dakota,8,9,203,2013
VA,96,VA,VA Total Migration US and Foreign,128790,252538,8076453,2013
VA,97,VA,VA Total Migration US,121921,236450,7567773,2013
VA,98,VA,VA Total Migration Foreign,6869,16088,508680,2013
VA,51,VA,VA Non-migrants,2842633,6182546,231173179,2013
VA,24,MD,Maryland,13637,24554,1118937,2013
VA,37,NC,North Carolina,11255,23279,536842,2013
VA,12,FL,Florida,10662,20334,636171,2013
VA,36,NY,New York,7813,13960,438318,2013
VA,6,CA,California,7618,15669,547216,2013
VA,57,FR,Foreign,6869,16088,508680,2013
VA,48,TX,Texas,6537,13769,421941,2013
VA,42,PA,Pennsylvania,5904,10126,344388,2013
VA,11,DC,District Of Columbia,5394,7973,489663,2013
VA,13,GA,Georgia,4877,10031,271764,2013
VA,34,NJ,New Jersey,3938,7305,264558,2013
VA,47,TN,Tennessee,3226,6576,146733,2013
VA,45,SC,South Carolina,3094,6240,144289,2013
VA,39,OH,Ohio,2949,5606,181519,2013
VA,17,IL,Illinois,2666,5041,167533,2013
VA,54,WV,West Virginia,2606,4980,75162,2013
VA,25,MA,Massachusetts,2032,3542,164177,2013
VA,53,WA,Washington,2016,4525,122401,2013
VA,8,CO,Colorado,1947,4030,132077,2013
VA,26,MI,Michigan,1870,3535,104327,2013
VA,4,AZ,Arizona,1622,3379,100706,2013
VA,9,CT,Connecticut,1402,2701,103458,2013
VA,1,AL,Alabama,1320,2842,74171,2013
VA,21,KY,Kentucky,1263,2695,62024,2013
VA,18,IN,Indiana,1200,2232,69046,2013
VA,15,HI,Hawaii,1196,3030,68667,2013
VA,29,MO,Missouri,1165,2325,59257,2013
VA,22,LA,Louisiana,1023,2149,50412,2013
VA,28,MS,Mississippi,816,1694,35091,2013
VA,55,WI,Wisconsin,813,1585,52571,2013
VA,20,KS,Kansas,809,1897,51465,2013
VA,32,NV,Nevada,778,1657,49624,2013
VA,27,MN,Minnesota,748,1380,65150,2013
VA,10,DE,Delaware,734,1524,36663,2013
VA,49,UT,Utah,716,1588,38612,2013
VA,40,OK,Oklahoma,688,1511,36391,2013
VA,5,AR,Arkansas,567,1145,25765,2013
VA,41,OR,Oregon,555,1033,27270,2013
VA,35,NM,New Mexico,546,1168,35587,2013
VA,33,NH,New Hampshire,506,969,32380,2013
VA,23,ME,Maine,503,922,27967,2013
VA,44,RI,Rhode Island,478,1040,29322,2013
VA,2,AK,Alaska,471,1120,25888,2013
VA,19,IA,Iowa,405,746,20069,2013
VA,31,NE,Nebraska,359,805,23053,2013
VA,50,VT,Vermont,268,435,12909,2013
VA,16,ID,Idaho,254,516,12894,2013
VA,30,MT,Montana,208,371,10742,2013
VA,56,WY,Wyoming,159,304,6200,2013
VA,46,SD,South Dakota,156,316,8413,2013
VA,38,ND,North Dakota,152,296,7989,2013
WA,96,WA,WA Total Migration US and Foreign,103959,201315,6816739,2013
WA,97,WA,WA Total Migration US,100271,192994,6592799,2013
WA,98,WA,WA Total Migration Foreign,3688,8321,223940,2013
WA,53,WA,WA Non-migrants,2504989,5452695,193312828,2013
WA,6,CA,California,18366,35456,1521210,2013
WA,41,OR,Oregon,12842,24837,671724,2013
WA,48,TX,Texas,6460,13375,386574,2013
WA,12,FL,Florida,5013,9084,713407,2013
WA,4,AZ,Arizona,4736,9007,250244,2013
WA,16,ID,Idaho,4204,8081,155189,2013
WA,57,FR,Foreign,3688,8321,223940,2013
WA,36,NY,New York,2912,4903,238057,2013
WA,8,CO,Colorado,2865,5324,162346,2013
WA,17,IL,Illinois,2406,4256,171479,2013
WA,32,NV,Nevada,2404,4604,118667,2013
WA,51,VA,Virginia,2269,4731,190163,2013
WA,2,AK,Alaska,2234,4329,133319,2013
WA,15,HI,Hawaii,2041,4309,95729,2013
WA,13,GA,Georgia,2027,4360,106047,2013
WA,37,NC,North Carolina,1968,4124,113555,2013
WA,30,MT,Montana,1812,3217,72209,2013
WA,49,UT,Utah,1796,4055,88305,2013
WA,42,PA,Pennsylvania,1464,2527,86424,2013
WA,39,OH,Ohio,1383,2483,82863,2013
WA,26,MI,Michigan,1381,2482,65968,2013
WA,27,MN,Minnesota,1352,2412,88305,2013
WA,29,MO,Missouri,1201,2381,69823,2013
WA,25,MA,Massachusetts,1156,1884,83155,2013
WA,47,TN,Tennessee,1141,2294,74651,2013
WA,24,MD,Maryland,1127,2153,84352,2013
WA,55,WI,Wisconsin,1063,1837,64140,2013
WA,35,NM,New Mexico,969,1840,56055,2013
WA,34,NJ,New Jersey,956,1810,88029,2013
WA,20,KS,Kansas,934,2074,62019,2013
WA,45,SC,South Carolina,904,1882,44383,2013
WA,40,OK,Oklahoma,897,1863,40010,2013
WA,18,IN,Indiana,875,1614,41478,2013
WA,22,LA,Louisiana,725,1428,31172,2013
WA,1,AL,Alabama,624,1317,28086,2013
WA,19,IA,Iowa,605,1094,25414,2013
WA,9,CT,Connecticut,597,1066,44725,2013
WA,21,KY,Kentucky,567,1252,32331,2013
WA,56,WY,Wyoming,491,867,27442,2013
WA,38,ND,North Dakota,454,858,22983,2013
WA,5,AR,Arkansas,450,891,19259,2013
WA,31,NE,Nebraska,446,913,25111,2013
WA,28,MS,Mississippi,354,703,13099,2013
WA,11,DC,District Of Columbia,344,467,25279,2013
WA,46,SD,South Dakota,301,564,14728,2013
WA,33,NH,New Hampshire,270,442,16023,2013
WA,23,ME,Maine,255,450,12215,2013
WA,44,RI,Rhode Island,178,323,13905,2013
WA,50,VT,Vermont,173,291,8165,2013
WA,54,WV,West Virginia,153,267,6099,2013
WA,10,DE,Delaware,126,213,6882,2013
WV,96,WV,WV Total Migration US and Foreign,19544,37579,872769,2013
WV,97,WV,WV Total Migration US,19392,37270,864164,2013
WV,98,WV,WV Total Migration Foreign,152,309,8606,2013
WV,54,WV,WV Non-migrants,623548,1334860,34147972,2013
WV,51,VA,Virginia,2779,5474,126749,2013
WV,39,OH,Ohio,2743,5261,96096,2013
WV,24,MD,Maryland,2209,4211,114533,2013
WV,42,PA,Pennsylvania,1786,3223,84939,2013
WV,12,FL,Florida,1641,2930,73397,2013
WV,37,NC,North Carolina,1105,2265,42870,2013
WV,21,KY,Kentucky,745,1523,27753,2013
WV,48,TX,Texas,612,1240,33877,2013
WV,45,SC,South Carolina,502,944,22920,2013
WV,13,GA,Georgia,497,945,18813,2013
WV,36,NY,New York,469,861,19827,2013
WV,47,TN,Tennessee,416,839,15806,2013
WV,6,CA,California,407,748,22452,2013
WV,34,NJ,New Jersey,282,502,13720,2013
WV,26,MI,Michigan,272,488,10426,2013
WV,17,IL,Illinois,261,477,12894,2013
WV,18,IN,Indiana,220,463,10154,2013
WV,8,CO,Colorado,176,365,9809,2013
WV,4,AZ,Arizona,171,337,7048,2013
WV,57,FR,Foreign,152,309,8606,2013
WV,22,LA,Louisiana,148,291,6480,2013
WV,1,AL,Alabama,142,323,7245,2013
WV,29,MO,Missouri,127,262,5500,2013
WV,53,WA,Washington,119,249,5467,2013
WV,25,MA,Massachusetts,108,208,5633,2013
WV,40,OK,Oklahoma,107,227,6395,2013
WV,32,NV,Nevada,96,187,4919,2013
WV,10,DE,Delaware,93,162,3353,2013
WV,55,WI,Wisconsin,88,175,4038,2013
WV,5,AR,Arkansas,84,167,3111,2013
WV,20,KS,Kansas,81,179,2593,2013
WV,11,DC,District Of Columbia,74,121,4944,2013
WV,28,MS,Mississippi,71,134,3843,2013
WV,15,HI,Hawaii,69,150,2634,2013
WV,9,CT,Connecticut,68,124,3227,2013
WV,49,UT,Utah,65,155,3693,2013
WV,35,NM,New Mexico,60,131,3557,2013
WV,41,OR,Oregon,58,106,2102,2013
WV,2,AK,Alaska,52,105,3240,2013
WV,56,WY,Wyoming,50,98,2376,2013
WV,27,MN,Minnesota,50,99,2316,2013
WV,19,IA,Iowa,42,71,3122,2013
WV,31,NE,Nebraska,40,67,1703,2013
WV,33,NH,New Hampshire,35,72,1402,2013
WV,30,MT,Montana,33,62,1797,2013
WV,16,ID,Idaho,29,68,1003,2013
WV,46,SD,South Dakota,27,49,710,2013
WV,50,VT,Vermont,25,42,710,2013
WV,44,RI,Rhode Island,25,33,1138,2013
WV,23,ME,Maine,21,37,991,2013
WV,38,ND,North Dakota,12,20,837,2013
WI,96,WI,WI Total Migration US and Foreign,47392,88687,2639823,2013
WI,97,WI,WI Total Migration US,46696,87392,2604965,2013
WI,98,WI,WI Total Migration Foreign,696,1295,34858,2013
WI,55,WI,WI Non-migrants,2192045,4705542,144962372,2013
WI,17,IL,Illinois,9515,18116,540562,2013
WI,27,MN,Minnesota,6567,11584,388505,2013
WI,12,FL,Florida,3100,5219,172512,2013
WI,6,CA,California,2476,4607,128303,2013
WI,26,MI,Michigan,2427,4474,123686,2013
WI,48,TX,Texas,2163,4331,116260,2013
WI,19,IA,Iowa,1454,2724,68788,2013
WI,4,AZ,Arizona,1413,2504,76207,2013
WI,8,CO,Colorado,1120,1990,53840,2013
WI,18,IN,Indiana,1086,2202,51911,2013
WI,36,NY,New York,1066,1803,59800,2013
WI,39,OH,Ohio,1027,2015,63619,2013
WI,13,GA,Georgia,920,1898,46082,2013
WI,37,NC,North Carolina,855,1747,46390,2013
WI,29,MO,Missouri,842,1671,46098,2013
WI,51,VA,Virginia,783,1509,50582,2013
WI,53,WA,Washington,764,1441,40246,2013
WI,42,PA,Pennsylvania,712,1352,38896,2013
WI,57,FR,Foreign,696,1295,34858,2013
WI,47,TN,Tennessee,661,1357,50095,2013
WI,32,NV,Nevada,473,832,67778,2013
WI,41,OR,Oregon,423,754,20666,2013
WI,25,MA,Massachusetts,390,668,27465,2013
WI,21,KY,Kentucky,390,846,18187,2013
WI,34,NJ,New Jersey,384,716,28033,2013
WI,24,MD,Maryland,378,685,23524,2013
WI,20,KS,Kansas,375,749,21030,2013
WI,5,AR,Arkansas,355,722,14495,2013
WI,45,SC,South Carolina,343,702,15789,2013
WI,38,ND,North Dakota,318,623,16403,2013
WI,40,OK,Oklahoma,296,591,13134,2013
WI,46,SD,South Dakota,290,544,15251,2013
WI,31,NE,Nebraska,280,610,16130,2013
WI,1,AL,Alabama,276,574,11117,2013
WI,49,UT,Utah,270,582,14781,2013
WI,28,MS,Mississippi,264,554,8707,2013
WI,2,AK,Alaska,255,500,12184,2013
WI,35,NM,New Mexico,234,403,9758,2013
WI,22,LA,Louisiana,232,451,9292,2013
WI,9,CT,Connecticut,210,405,17735,2013
WI,30,MT,Montana,205,386,8308,2013
WI,15,HI,Hawaii,196,340,7240,2013
WI,56,WY,Wyoming,175,276,7138,2013
WI,16,ID,Idaho,157,304,8102,2013
WI,11,DC,District Of Columbia,136,173,9341,2013
WI,23,ME,Maine,100,190,4505,2013
WI,33,NH,New Hampshire,88,157,4212,2013
WI,54,WV,West Virginia,82,159,3588,2013
WI,50,VT,Vermont,67,109,3952,2013
WI,10,DE,Delaware,52,140,2578,2013
WI,44,RI,Rhode Island,51,103,2161,2013
WY,96,WY,WY Total Migration US and Foreign,15821,30821,1121153,2013
WY,97,WY,WY Total Migration US,15588,30347,1109325,2013
WY,98,WY,WY Total Migration Foreign,233,474,11828,2013
WY,56,WY,WY Non-migrants,210979,454847,20001588,2013
WY,8,CO,Colorado,2000,3903,102187,2013
WY,12,FL,Florida,1643,2773,87366,2013
WY,48,TX,Texas,1047,2030,57758,2013
WY,6,CA,California,969,1939,116979,2013
WY,49,UT,Utah,967,2472,65035,2013
WY,30,MT,Montana,722,1353,28975,2013
WY,16,ID,Idaho,579,1424,27280,2013
WY,4,AZ,Arizona,550,1018,89837,2013
WY,46,SD,South Dakota,491,913,45913,2013
WY,53,WA,Washington,475,928,20425,2013
WY,31,NE,Nebraska,457,883,20182,2013
WY,32,NV,Nevada,379,745,28267,2013
WY,41,OR,Oregon,295,546,13273,2013
WY,26,MI,Michigan,295,509,13202,2013
WY,17,IL,Illinois,277,540,140642,2013
WY,36,NY,New York,257,445,17889,2013
WY,13,GA,Georgia,252,448,9997,2013
WY,38,ND,North Dakota,247,493,15775,2013
WY,57,FR,Foreign,233,474,11828,2013
WY,42,PA,Pennsylvania,219,387,8496,2013
WY,35,NM,New Mexico,214,422,12839,2013
WY,51,VA,Virginia,210,441,16919,2013
WY,40,OK,Oklahoma,198,427,11208,2013
WY,27,MN,Minnesota,191,356,10855,2013
WY,29,MO,Missouri,190,367,8299,2013
WY,37,NC,North Carolina,177,357,8071,2013
WY,20,KS,Kansas,170,337,10929,2013
WY,2,AK,Alaska,170,330,9979,2013
WY,47,TN,Tennessee,169,314,7505,2013
WY,39,OH,Ohio,169,321,5985,2013
WY,55,WI,Wisconsin,162,281,25226,2013
WY,19,IA,Iowa,133,235,5524,2013
WY,18,IN,Indiana,132,230,5983,2013
WY,22,LA,Louisiana,131,242,6740,2013
WY,5,AR,Arkansas,120,258,4674,2013
WY,1,AL,Alabama,105,190,4078,2013
WY,45,SC,South Carolina,104,203,3726,2013
WY,25,MA,Massachusetts,98,153,4733,2013
WY,28,MS,Mississippi,92,206,3642,2013
WY,24,MD,Maryland,88,138,5880,2013
WY,21,KY,Kentucky,79,140,2909,2013
WY,34,NJ,New Jersey,73,111,1863,2013
WY,15,HI,Hawaii,58,121,3084,2013
WY,54,WV,West Virginia,49,96,2021,2013
WY,23,ME,Maine,46,83,1650,2013
WY,9,CT,Connecticut,41,67,3752,2013
WY,33,NH,New Hampshire,34,65,1213,2013
WY,50,VT,Vermont,24,35,1662,2013
WY,11,DC,District Of Columbia,20,33,2212,2013
WY,10,DE,Delaware,15,31,6418,2013
WY,44,RI,Rhode Island,5,8,267,2013
AL,96,AL,AL Total Migration US and Foreign,50357,103106,2167719,2012
AL,97,AL,AL Total Migration US,49341,100777,2118535,2012
AL,98,AL,AL Total Migration Foreign,1016,2329,49184,2012
AL,1,AL,AL Non-migrants,1584665,3603439,87222478,2012
AL,13,GA,GEORGIA,9726,19988,334270,2012
AL,12,FL,FLORIDA,8039,14729,279695,2012
AL,47,TN,TENNESSEE,3661,7576,155251,2012
AL,48,TX,TEXAS,3166,6773,168283,2012
AL,28,MS,MISSISSIPPI,2792,6016,112949,2012
AL,6,CA,CALIFORNIA,1701,3451,80533,2012
AL,37,NC,NORTH CAROLINA,1603,3542,70304,2012
AL,51,VA,VIRGINIA,1490,3264,98155,2012
AL,22,LA,LOUISIANA,1323,2743,66179,2012
AL,36,NY,NEW YORK,1175,2350,47715,2012
AL,26,MI,MICHIGAN,1063,2099,38535,2012
AL,39,OH,OHIO,1031,2036,41821,2012
AL,57,FR,Foreign,1016,2329,49184,2012
AL,17,IL,ILLINOIS,1011,1905,52113,2012
AL,45,SC,SOUTH CAROLINA,971,2108,43175,2012
AL,21,KY,KENTUCKY,931,2133,39704,2012
AL,18,IN,INDIANA,748,1578,31040,2012
AL,42,PA,PENNSYLVANIA,641,1231,28554,2012
AL,29,MO,MISSOURI,636,1328,29570,2012
AL,8,CO,COLORADO,624,1335,37114,2012
AL,53,WA,WASHINGTON,591,1263,29368,2012
AL,24,MD,MARYLAND,557,1065,33861,2012
AL,4,AZ,ARIZONA,515,1054,29965,2012
AL,5,AR,ARKANSAS,507,1080,26362,2012
AL,40,OK,OKLAHOMA,444,989,28273,2012
AL,34,NJ,NEW JERSEY,417,811,20986,2012
AL,20,KS,KANSAS,388,976,16998,2012
AL,55,WI,WISCONSIN,291,543,24791,2012
AL,15,HI,HAWAII,270,665,12070,2012
AL,25,MA,MASSACHUSETTS,251,438,11867,2012
AL,32,NV,NEVADA,236,464,12379,2012
AL,27,MN,MINNESOTA,230,428,11236,2012
AL,2,AK,ALASKA,227,553,10230,2012
AL,9,CT,CONNECTICUT,224,451,10054,2012
AL,35,NM,NEW MEXICO,219,495,9985,2012
AL,19,IA,IOWA,208,407,9393,2012
AL,54,WV,WEST VIRGINIA,165,349,7830,2012
AL,49,UT,UTAH,162,388,6823,2012
AL,31,NE,NEBRASKA,139,331,6823,2012
AL,41,OR,OREGON,121,223,4191,2012
AL,11,DC,DISTRICT OF COLUMBIA,115,164,6765,2012
AL,16,ID,IDAHO,98,225,3713,2012
AL,56,WY,WYOMING,90,179,3867,2012
AL,23,ME,MAINE,87,164,4759,2012
AL,30,MT,MONTANA,84,151,3114,2012
AL,33,NH,NEW HAMPSHIRE,78,141,3898,2012
AL,10,DE,DELAWARE,74,183,4034,2012
AL,46,SD,SOUTH DAKOTA,72,126,3436,2012
AL,38,ND,NORTH DAKOTA,58,108,2631,2012
AL,44,RI,RHODE ISLAND,51,115,1876,2012
AL,50,VT,VERMONT,40,63,2001,2012
AK,96,AK,AK Total Migration US and Foreign,18130,34228,742719,2012
AK,97,AK,AK Total Migration US,17417,32832,712778,2012
AK,98,AK,AK Total Migration Foreign,713,1396,29941,2012
AK,2,AK,AK Non-migrants,258223,547464,18646593,2012
AK,12,FL,FLORIDA,1699,2424,53449,2012
AK,53,WA,WASHINGTON,1629,2962,69500,2012
AK,6,CA,CALIFORNIA,1619,3070,58351,2012
AK,48,TX,TEXAS,1340,2949,71298,2012
AK,41,OR,OREGON,797,1356,31067,2012
AK,57,FR,Foreign,713,1396,29941,2012
AK,8,CO,COLORADO,589,1156,25889,2012
AK,4,AZ,ARIZONA,589,1063,30166,2012
AK,13,GA,GEORGIA,587,1202,21639,2012
AK,37,NC,NORTH CAROLINA,528,1177,18116,2012
AK,36,NY,NEW YORK,438,696,16627,2012
AK,51,VA,VIRGINIA,408,884,20162,2012
AK,26,MI,MICHIGAN,375,698,13725,2012
AK,16,ID,IDAHO,360,755,17338,2012
AK,15,HI,HAWAII,358,780,13438,2012
AK,27,MN,MINNESOTA,331,556,12559,2012
AK,30,MT,MONTANA,320,559,10438,2012
AK,32,NV,NEVADA,317,557,13246,2012
AK,42,PA,PENNSYLVANIA,317,519,13301,2012
AK,40,OK,OKLAHOMA,290,632,12518,2012
AK,49,UT,UTAH,289,647,12959,2012
AK,39,OH,OHIO,281,471,8797,2012
AK,17,IL,ILLINOIS,260,474,11145,2012
AK,29,MO,MISSOURI,258,569,10384,2012
AK,47,TN,TENNESSEE,251,529,10413,2012
AK,55,WI,WISCONSIN,249,434,10486,2012
AK,35,NM,NEW MEXICO,225,442,10317,2012
AK,1,AL,ALABAMA,201,456,8516,2012
AK,20,KS,KANSAS,192,448,8209,2012
AK,25,MA,MASSACHUSETTS,183,283,7273,2012
AK,45,SC,SOUTH CAROLINA,182,380,8867,2012
AK,22,LA,LOUISIANA,175,410,9242,2012
AK,21,KY,KENTUCKY,145,351,5413,2012
AK,56,WY,WYOMING,145,258,6630,2012
AK,18,IN,INDIANA,140,268,5117,2012
AK,24,MD,MARYLAND,136,264,6498,2012
AK,5,AR,ARKANSAS,134,278,4863,2012
AK,34,NJ,NEW JERSEY,132,258,7651,2012
AK,28,MS,MISSISSIPPI,117,207,4305,2012
AK,23,ME,MAINE,101,179,3817,2012
AK,46,SD,SOUTH DAKOTA,95,154,3840,2012
AK,9,CT,CONNECTICUT,93,135,3829,2012
AK,19,IA,IOWA,91,165,2968,2012
AK,38,ND,NORTH DAKOTA,88,178,3391,2012
AK,33,NH,NEW HAMPSHIRE,76,102,3176,2012
AK,31,NE,NEBRASKA,76,148,2720,2012
AK,11,DC,DISTRICT OF COLUMBIA,54,79,2752,2012
AK,54,WV,WEST VIRGINIA,49,97,1583,2012
AK,50,VT,VERMONT,45,63,2146,2012
AK,10,DE,DELAWARE,32,60,1536,2012
AK,44,RI,RHODE ISLAND,31,50,1106,2012
AZ,96,AZ,AZ Total Migration US and Foreign,101118,195716,5372697,2012
AZ,97,AZ,AZ Total Migration US,98730,190316,5258696,2012
AZ,98,AZ,AZ Total Migration Foreign,2388,5400,114001,2012
AZ,4,AZ,AZ Non-migrants,2121852,4832574,123282304,2012
AZ,6,CA,CALIFORNIA,18897,37085,946689,2012
AZ,48,TX,TEXAS,6402,13141,357709,2012
AZ,53,WA,WASHINGTON,5451,10614,298019,2012
AZ,12,FL,FLORIDA,4509,7209,207969,2012
AZ,17,IL,ILLINOIS,4448,8050,293740,2012
AZ,8,CO,COLORADO,4405,8530,241555,2012
AZ,35,NM,NEW MEXICO,3885,8505,150588,2012
AZ,32,NV,NEVADA,3427,6904,151693,2012
AZ,36,NY,NEW YORK,2903,4941,162161,2012
AZ,26,MI,MICHIGAN,2834,5021,138257,2012
AZ,41,OR,OREGON,2824,5241,160287,2012
AZ,49,UT,UTAH,2749,6679,129877,2012
AZ,57,FR,Foreign,2388,5400,114001,2012
AZ,39,OH,OHIO,2373,4271,124094,2012
AZ,27,MN,MINNESOTA,2280,4080,148520,2012
AZ,55,WI,WISCONSIN,1961,3578,110173,2012
AZ,42,PA,PENNSYLVANIA,1910,3416,117495,2012
AZ,13,GA,GEORGIA,1720,3312,81090,2012
AZ,51,VA,VIRGINIA,1706,3362,109934,2012
AZ,37,NC,NORTH CAROLINA,1679,3457,79787,2012
AZ,29,MO,MISSOURI,1605,3142,95180,2012
AZ,18,IN,INDIANA,1545,2934,122183,2012
AZ,34,NJ,NEW JERSEY,1249,2282,103911,2012
AZ,19,IA,IOWA,1220,2243,60122,2012
AZ,16,ID,IDAHO,1119,2351,46668,2012
AZ,20,KS,KANSAS,1103,2299,58544,2012
AZ,25,MA,MASSACHUSETTS,1056,1747,68398,2012
AZ,47,TN,TENNESSEE,1018,2015,48904,2012
AZ,40,OK,OKLAHOMA,987,2088,44177,2012
AZ,24,MD,MARYLAND,980,1882,61483,2012
AZ,31,NE,NEBRASKA,918,1738,28728,2012
AZ,2,AK,ALASKA,866,1670,51737,2012
AZ,30,MT,MONTANA,858,1496,40415,2012
AZ,15,HI,HAWAII,808,1732,37415,2012
AZ,56,WY,WYOMING,663,1258,35428,2012
AZ,9,CT,CONNECTICUT,630,1108,68527,2012
AZ,45,SC,SOUTH CAROLINA,623,1228,28749,2012
AZ,21,KY,KENTUCKY,611,1251,29427,2012
AZ,5,AR,ARKANSAS,576,1114,20415,2012
AZ,46,SD,SOUTH DAKOTA,564,1047,30246,2012
AZ,1,AL,ALABAMA,548,1121,24245,2012
AZ,22,LA,LOUISIANA,538,1074,20137,2012
AZ,38,ND,NORTH DAKOTA,513,909,30332,2012
AZ,28,MS,MISSISSIPPI,362,701,13490,2012
AZ,33,NH,NEW HAMPSHIRE,316,580,16748,2012
AZ,23,ME,MAINE,264,474,13943,2012
AZ,54,WV,WEST VIRGINIA,209,365,9199,2012
AZ,44,RI,RHODE ISLAND,179,326,9506,2012
AZ,11,DC,DISTRICT OF COLUMBIA,148,219,10044,2012
AZ,10,DE,DELAWARE,147,286,9016,2012
AZ,50,VT,VERMONT,144,240,11747,2012
AR,96,AR,AR Total Migration US and Foreign,32068,66171,1333001,2012
AR,97,AR,AR Total Migration US,31580,65126,1309845,2012
AR,98,AR,AR Total Migration Foreign,488,1045,23156,2012
AR,5,AR,AR Non-migrants,944195,2141981,50556605,2012
AR,48,TX,TEXAS,5654,11724,241405,2012
AR,29,MO,MISSOURI,2937,6069,98898,2012
AR,40,OK,OKLAHOMA,2713,5777,96328,2012
AR,6,CA,CALIFORNIA,1976,4095,77038,2012
AR,12,FL,FLORIDA,1847,3313,74652,2012
AR,47,TN,TENNESSEE,1744,3546,66451,2012
AR,22,LA,LOUISIANA,1355,2851,52356,2012
AR,17,IL,ILLINOIS,1210,2502,58673,2012
AR,28,MS,MISSISSIPPI,1030,2266,39007,2012
AR,13,GA,GEORGIA,969,1977,41002,2012
AR,20,KS,KANSAS,665,1356,27090,2012
AR,37,NC,NORTH CAROLINA,579,1265,22987,2012
AR,8,CO,COLORADO,567,1144,25875,2012
AR,4,AZ,ARIZONA,536,1101,22324,2012
AR,26,MI,MICHIGAN,521,1032,17090,2012
AR,1,AL,ALABAMA,494,1123,22667,2012
AR,57,FR,Foreign,488,1045,23156,2012
AR,39,OH,OHIO,466,954,25777,2012
AR,36,NY,NEW YORK,465,919,24107,2012
AR,51,VA,VIRGINIA,459,989,28269,2012
AR,18,IN,INDIANA,441,908,18027,2012
AR,53,WA,WASHINGTON,397,845,16446,2012
AR,55,WI,WISCONSIN,361,709,16098,2012
AR,19,IA,IOWA,325,682,12646,2012
AR,21,KY,KENTUCKY,325,682,12412,2012
AR,42,PA,PENNSYLVANIA,317,614,16360,2012
AR,45,SC,SOUTH CAROLINA,292,663,14270,2012
AR,27,MN,MINNESOTA,285,589,19805,2012
AR,32,NV,NEVADA,278,576,9985,2012
AR,31,NE,NEBRASKA,226,478,9941,2012
AR,35,NM,NEW MEXICO,210,419,9212,2012
AR,34,NJ,NEW JERSEY,202,392,15821,2012
AR,24,MD,MARYLAND,199,438,11328,2012
AR,41,OR,OREGON,182,364,5998,2012
AR,2,AK,ALASKA,146,335,7123,2012
AR,49,UT,UTAH,145,350,6145,2012
AR,25,MA,MASSACHUSETTS,130,225,6874,2012
AR,15,HI,HAWAII,130,289,3309,2012
AR,16,ID,IDAHO,112,241,3907,2012
AR,56,WY,WYOMING,93,190,3307,2012
AR,46,SD,SOUTH DAKOTA,88,155,3202,2012
AR,54,WV,WEST VIRGINIA,79,171,2997,2012
AR,30,MT,MONTANA,79,151,2046,2012
AR,9,CT,CONNECTICUT,74,147,5080,2012
AR,38,ND,NORTH DAKOTA,64,119,3013,2012
AR,11,DC,DISTRICT OF COLUMBIA,58,86,4383,2012
AR,23,ME,MAINE,41,79,2367,2012
AR,33,NH,NEW HAMPSHIRE,39,79,2971,2012
AR,10,DE,DELAWARE,37,86,1388,2012
AR,44,RI,RHODE ISLAND,23,37,773,2012
AR,50,VT,VERMONT,15,24,612,2012
CA,96,CA,CA Total Migration US and Foreign,264729,476184,15558917,2012
CA,97,CA,CA Total Migration US,253909,455202,14825586,2012
CA,98,CA,CA Total Migration Foreign,10820,20982,733330,2012
CA,6,CA,CA Non-migrants,13084530,30080010,949129595,2012
CA,48,TX,TEXAS,21828,42597,1303248,2012
CA,4,AZ,ARIZONA,18138,34588,886444,2012
CA,12,FL,FLORIDA,16879,27248,1003032,2012
CA,36,NY,NEW YORK,16661,24614,1442751,2012
CA,53,WA,WASHINGTON,16446,30892,1014924,2012
CA,32,NV,NEVADA,15728,30087,647779,2012
CA,57,FR,Foreign,10820,20982,733330,2012
CA,17,IL,ILLINOIS,10596,18282,763314,2012
CA,41,OR,OREGON,9747,17289,461174,2012
CA,8,CO,COLORADO,8999,16571,488695,2012
CA,51,VA,VIRGINIA,7846,14887,507954,2012
