STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
RI,3,"113,240","74,030","13,290","24,080","63,310","174,090","55,820","6,290","4,230",20,"2,030","1,927,995","113,240","1,958,440","92,070","1,487,453","18,650","13,747","9,980","19,822","9,140","13,067","3,590","1,798","14,620","146,665","7,430","11,757","8,360","55,197","15,920","162,243",80,"11,800","45,635","7,530","12,992","1,810","2,278","21,250","30,445",660,147,90,676,"1,550","5,544",820,"2,757","6,560","6,409",690,"1,634",40,29,"8,600","132,371","5,200","5,948","2,890","1,620","6,870","28,094","8,500","38,745","5,150","31,075","5,730","7,959","78,740","515,750","78,110","54,866",10,25,"2,540",848,"23,010","8,338","1,210",67,"1,190",366,"7,650","4,362","7,440","1,233","6,670","2,187",340,74,"13,230","22,553","6,070","17,789","5,970","17,352","10,520","1,006","106,760","318,342","39,690","124,445","34,830","111,602","28,240","35,993","7,260","6,027","2,960","1,706","63,620","46,528","75,450","70,986",0,0,0,0,"9,910","10,840","99,590","257,184"
RI,4,"119,720","69,720","24,840","21,870","67,700","202,630","58,740","4,480","2,940",10,"1,530","4,335,565","119,720","4,392,093","104,970","3,561,384","27,950","20,701","14,790","35,719","13,650","24,312","15,430","8,413","12,260","142,247","11,250","29,985","9,900","90,639","19,670","318,720",110,"11,710","58,680","18,460","122,456","3,100","16,548","27,870","56,528","2,000",475,250,"2,167","2,270","11,116","2,250","8,791","14,740","16,466",660,"1,376",90,155,"24,590","371,756","21,830","39,059","2,340","2,149","20,830","79,843","24,530","132,491","17,760","105,155","18,130","29,526","116,570","2,407,062","115,870","301,420",20,64,"4,670","3,240","43,940","36,990","3,110",181,"4,030","2,224","10,080","10,113","14,450","2,619","22,560","21,145","1,830",471,"9,830","23,996","6,370","17,443","6,840","20,422","8,810","1,673","117,260","524,420","22,590","43,713","18,180","36,308","15,700","20,137","6,710","5,824","1,780","1,420","100,240","264,430","105,030","292,962",20,22,0,0,"15,800","25,370","102,090","253,723"
RI,5,"71,420","32,720","28,460","8,120","44,000","136,610","36,800","1,060",420,0,640,"4,402,823","71,420","4,455,510","61,890","3,403,211","27,190","24,766","15,510","49,990","14,430","35,352","23,850","15,029","9,300","111,862","12,040","44,359","8,820","105,927","17,020","418,372",120,"6,450","34,622","15,310","223,364","3,350","25,953","21,470","52,687","3,360",827,320,"2,781","1,770","10,951","2,120","9,792","9,910","10,884","1,050","2,070",130,299,"32,950","563,499","31,410","88,019","1,140","1,671","29,790","122,048","32,920","230,151","26,080","171,425","26,460","47,889","71,060","2,940,335","70,820","423,406",70,111,"1,520","2,531","26,110","33,541","4,030",369,"2,750","1,420","5,520","7,216","3,580",605,"15,340","22,754","2,600",633,"7,240","19,020","1,270","3,842","1,880","6,509","1,940",723,"70,600","543,746",150,40,110,29,"1,930","2,321","4,210","4,060",280,355,"68,770","389,865","69,480","413,182",0,0,0,0,"14,390","30,987","55,520","157,508"
RI,6,"45,730","12,350","29,200","3,190","29,470","104,260","29,340",320,60,0,250,"3,956,269","45,730","4,000,309","40,250","3,008,442","22,000","22,870","13,530","49,390","12,700","34,714","22,530","17,087","7,350","101,245","10,570","53,666","6,860","107,432","12,500","375,157",90,"4,360","22,971","10,720","205,790","3,140","32,685","14,420","44,040","2,770",704,380,"4,021","1,380","10,347","1,590","8,163","5,610","6,069",340,703,150,459,"29,300","574,792","28,440","111,185",530,"1,246","27,550","123,680","29,280","256,443","24,590","179,556","24,860","50,086","45,620","2,788,153","45,530","419,584",210,358,520,"1,331","19,600","28,643","3,860",450,"2,780","1,506","4,590","6,318",0,0,"11,930","18,861","2,350",633,"5,790","16,775",200,580,580,"1,983",540,311,"45,380","503,885",0,0,0,0,240,330,"3,390","3,384",60,79,"45,240","390,942","45,350","411,355",10,4,0,0,"10,610","28,447","33,940","116,484"
RI,7,"65,130","8,750","53,280","2,070","42,680","172,730","54,340",190,30,0,150,"8,769,671","65,130","8,878,409","58,800","6,629,991","38,540","48,440","27,070","143,407","25,690","107,213","41,460","36,496","12,400","262,390","22,590","202,646","10,750","258,269","18,800","745,439",170,"4,770","26,967","13,570","306,863","7,430","164,647","25,690","108,738","6,180","1,700","1,270","19,162","3,010","28,058","2,540","14,214","8,480","8,580","1,900","3,690",500,"1,978","55,300","1,345,835","54,340","344,731",530,"1,240","52,890","291,350","55,280","683,979","47,000","386,400","49,940","129,756","65,060","6,625,175","64,980","1,149,203","2,170","4,565",270,968,"30,640","36,410","9,070","1,760","6,340","3,580","6,950","10,642",0,0,"12,940","16,494","3,900","1,287","10,150","40,135",20,57,290,"1,079",360,327,"64,810","1,254,086",0,0,0,0,50,80,"6,410","6,659",0,0,"64,870","1,112,793","64,920","1,162,048",640,169,320,106,"21,920","93,102","40,530","169,086"
RI,8,"15,270","1,690","13,060",350,"11,560","42,650","14,330",0,0,0,0,"4,304,340","15,270","4,390,224","13,690","2,879,980","11,730","38,511","10,000","151,213","9,680","119,871","5,420","8,922","3,980","210,186","9,600","271,751","2,810","119,351","3,950","199,352",40,550,"3,645","3,000","78,057","4,910","360,052","6,270","85,884","1,000",259,"1,160","29,486","1,990","25,526",350,"3,204",0,0,0,0,450,"4,503","14,930","629,018","14,730","232,632",120,347,"14,220","123,948","14,920","372,184","11,660","131,069","14,030","76,401","15,250","3,534,607","15,250","841,930","10,680","54,662",40,144,"6,730","9,406","4,980","5,540","1,340",729,0,0,0,0,0,0,700,485,"3,960","27,618",0,0,40,147,60,126,"15,190","856,595",0,0,0,0,0,0,0,0,0,0,"15,240","832,525","15,260","876,727","6,210","4,727","7,230","7,927","7,690","95,527","5,620","42,433"
RI,9,"2,150",230,"1,850",50,"1,930","6,130","2,120",0,0,0,0,"1,451,487","2,150","1,485,053","1,900","791,448","1,990","22,567","1,800","70,403","1,760","55,901",780,"4,492",670,"70,148","1,810","169,139",360,"22,542",460,"22,381",10,40,308,400,"11,149","1,290","267,276","1,230","33,566",50,12,310,"11,411",600,"9,011",60,644,0,0,0,0,160,"4,036","2,110","167,219","2,090","86,590",20,115,"2,040","29,943","2,110","119,537","1,470","22,440","2,030","28,921","2,150","1,283,818","2,150","375,605","1,050","13,398",0,0,"1,430","6,379","1,210","3,705",120,76,0,0,0,0,0,0,60,156,810,"8,018",0,0,0,0,10,49,"2,150","377,050",0,0,0,0,0,0,0,0,0,0,"2,150","369,226","2,150","390,976","1,550","4,584","1,900","8,195","1,130","47,055",440,"9,953"
RI,10,"1,000",130,830,30,960,"2,730",900,0,0,0,0,"3,288,952","1,000","3,324,401",850,"838,438",980,"75,393",910,"178,822",890,"140,099",580,"13,718",240,"38,729",940,"1,311,451",150,"8,456",180,"15,639",0,10,94,200,"5,535",780,"730,008",640,"35,449",0,0,110,"4,782",320,"4,936",30,245,0,0,0,0,220,"18,328",980,"325,795",970,"206,968",0,0,940,"24,444",980,"233,835",580,"10,703",960,"108,767","1,000","2,962,520","1,000","871,435",210,"15,579",0,0,770,"18,003",690,"10,242",30,19,0,0,0,0,0,0,20,138,390,"6,101",0,0,0,0,0,0,"1,000","941,587",0,0,0,0,0,0,0,0,0,0,"1,000","877,167","1,000","907,463",680,"7,060",920,"39,284",410,"92,130",220,"72,811"
SC,0,"2,124,300","906,550","766,190","390,120","1,154,630","4,189,070","1,425,150","50,610","30,150","4,800","15,660","111,386,099","2,117,540","112,933,574","1,771,900","77,823,301","481,350","704,202","335,870","2,668,114","310,950","2,093,077","388,170","581,081","328,880","3,269,525","288,710","5,121,504","206,180","3,679,816","455,700","10,310,946","20,520","70,780","220,750","306,680","4,262,588","108,960","5,341,690","503,610","1,547,475","51,910","13,140","8,080","168,935","45,280","289,139","32,150","146,161","159,260","168,836","19,130","49,842","5,860","93,143","574,300","13,258,423","497,530","3,297,787","63,040","59,479","508,440","1,048,356","572,260","4,724,136","444,570","3,323,812","493,230","2,863,185","1,553,820","74,035,791","1,546,720","13,396,877","35,080","186,418","25,080","20,663","648,160","745,565","90,530","78,747","99,800","54,619","130,520","139,158","135,220","23,795","334,030","384,130","36,280","16,383","247,100","612,689","46,050","163,226","50,200","177,604","122,750","24,230","2,021,880","16,461,289","513,350","1,282,656","456,420","1,136,730","354,600","465,679","144,350","131,022","20,860","13,186","1,357,220","12,681,189","1,523,580","13,568,363","23,760","41,067","30,550","134,211","427,430","1,775,936","1,608,410","4,309,433"
SC,1,"27,590","15,830","9,300","1,220","18,360","41,990","6,380",290,210,0,80,"-1,788,044","20,830","-1,761,918","6,500","182,135","7,660","24,956","5,730","36,935","5,260","25,962","1,220","3,151","10,960","-118,985","8,020","70,353","2,360","36,778","3,530","47,808","1,290",250,862,70,336,"5,230","-251,263","6,170","26,126",120,29,40,861,"1,540","7,656",160,773,"1,020","1,234",970,"3,523",20,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,"1,170",70,"1,042",410,122,80,74,0,0,0,0,20,22,0,0,40,34,0,0,"3,460","7,465","1,950","10,284","2,010","9,581",400,72,"13,130","48,364","2,570","2,543","1,630","1,750",980,"1,461","2,630","2,471","1,430","1,159",430,"1,096","4,730","9,618",70,100,0,0,"2,840","4,107","11,310","36,292"
SC,2,"334,020","256,300","27,060","45,750","159,830","354,940","97,940","12,450","8,720",430,"3,310","1,805,368","334,010","1,857,664","266,340","1,455,617","31,090","15,397","21,590","28,130","19,540","18,505","3,060","2,473","49,920","193,285","18,690","9,627","11,710","48,286","28,140","132,825","1,050","7,650","17,222",880,"4,238","3,660","-7,894","51,640","52,296",580,131,70,446,"2,870","8,499",590,"1,683","5,400","4,848","4,220","13,015",100,133,"9,740","146,629","2,880","3,323","5,140","2,465","6,710","11,184","9,360","19,727","5,140","34,405","6,430","9,564","31,420","55,821","30,640","6,038",20,16,"1,750",605,"1,710",188,970,31,0,0,340,82,90,17,130,36,50,15,"41,260","33,976","6,990","28,681","7,080","27,781","3,520",357,"296,540","324,625","129,470","174,350","118,210","152,875","48,130","32,502","20,620","18,405","4,710","2,243","30,010","5,851","76,490","41,655",0,0,0,0,"24,670","11,163","281,550","293,607"
SC,3,"545,850","278,580","82,520","170,780","284,020","1,005,240","396,710","18,310","11,550","1,020","5,750","9,334,356","545,850","9,466,842","449,930","7,413,088","58,890","38,050","34,470","70,428","30,810","46,115","13,270","10,398","83,490","632,737","27,660","45,136","30,860","224,561","82,230","862,027","2,270","26,230","78,813","36,060","66,422","7,640","17,040","100,400","132,486","3,370",772,180,908,"5,470","18,744","3,010","8,812","22,060","20,771","3,000","8,406",140,219,"34,220","503,856","17,110","18,644","14,030","8,302","24,680","34,539","33,660","71,517","19,180","113,264","25,730","71,575","328,520","2,001,459","326,560","212,113",70,74,"9,340","3,269","108,450","35,896","3,000",121,"8,700","2,952","27,670","14,545","39,720","6,662","34,370","10,851","2,120",606,"68,520","112,622","21,090","69,336","21,270","70,301","56,100","5,901","517,290","1,672,166","244,570","829,422","222,410","747,851","185,030","253,279","39,670","35,323","9,720","4,640","254,210","176,217","331,440","300,057",20,30,0,0,"53,220","47,020","477,450","1,417,835"
SC,4,"525,280","221,630","150,640","126,960","276,040","1,064,670","389,900","13,500","7,820","1,540","4,140","18,802,165","525,280","19,014,549","457,780","15,334,538","89,320","61,978","54,260","136,914","49,010","92,451","61,120","56,305","62,330","399,621","43,710","107,346","42,090","430,179","107,670","1,741,020","3,550","18,690","58,778","89,710","595,020","13,550","83,068","112,180","212,384","13,080","3,150",470,"3,124","7,380","32,221","8,060","28,393","49,120","52,640","2,690","6,918",370,746,"104,700","1,578,880","82,270","159,149","18,420","15,064","83,590","108,506","104,040","319,440","73,000","412,721","82,850","274,636","504,080","9,360,914","501,070","1,136,151",70,328,"9,200","6,732","224,390","193,230","10,350",639,"29,980","17,246","41,020","41,869","76,880","14,161","129,000","114,776","9,330","3,656","42,020","92,710","13,180","44,414","14,370","49,764","45,760","8,898","512,500","2,027,159","135,590","276,043","113,320","234,046","107,390","160,724","31,980","28,503","4,160","3,751","398,560","942,921","431,610","1,059,904",70,94,0,0,"96,330","135,331","422,130","1,094,852"
SC,5,"264,220","81,440","142,270","30,710","151,140","590,450","184,030","3,740","1,340",900,"1,500","16,221,036","264,220","16,405,681","225,220","12,105,625","78,790","66,608","52,280","179,213","48,010","125,044","77,410","86,860","40,030","312,662","42,230","163,040","35,730","490,825","80,050","1,841,533","3,360","8,180","27,820","65,150","982,105","13,440","131,013","77,440","184,645","11,010","2,772",590,"5,350","5,690","30,141","6,680","28,223","33,490","36,842","2,640","5,777",510,"1,523","109,030","1,872,951","95,480","301,038","11,410","11,629","95,910","137,789","108,800","497,151","85,680","528,378","91,210","356,945","263,020","10,365,751","262,110","1,424,724",290,465,"2,720","4,681","113,870","163,788","13,530","1,440","18,640","10,240","23,400","30,289","18,530","2,955","74,370","113,091","8,290","3,404","27,990","70,918","2,420","9,154","3,620","13,354","11,130","4,135","259,690","1,666,066","1,160",298,840,208,"11,570","15,354","17,730","16,339",750,"1,143","250,070","1,260,936","254,380","1,352,106",40,30,20,1,"76,420","160,793","182,840","462,289"
SC,6,"165,830","27,660","126,380","8,700","97,530","418,510","126,350","1,480",320,560,610,"14,361,297","165,830","14,511,496","141,370","10,286,309","65,470","61,910","46,110","194,562","42,700","139,766","73,370","96,152","28,170","259,804","38,090","206,541","29,200","544,120","59,790","1,725,890","2,880","4,590","16,664","45,700","932,565","12,520","165,283","53,990","150,199","9,290","2,478",660,"6,533","4,460","26,401","4,920","23,442","22,530","25,595","1,060","2,381",560,"1,905","95,920","1,885,279","88,020","393,698","6,710","8,279","88,770","144,916","95,840","598,088","80,090","552,967","83,980","374,647","165,520","9,985,784","165,010","1,431,153",570,"1,520",930,"2,527","76,660","125,566","13,240","1,851","16,240","9,327","17,240","22,872",0,0,"51,780","85,829","6,300","2,593","19,760","55,442",370,"1,215","1,040","3,780","3,350","1,924","163,910","1,562,411",0,0,0,0,"1,170","1,758","12,830","11,855",90,197,"163,700","1,305,580","164,300","1,378,863",40,36,0,0,"54,350","145,247","107,220","315,136"
SC,7,"203,770","20,070","176,780","5,000","122,760","551,850","171,360",820,180,360,280,"27,057,932","203,770","27,386,540","175,620","18,773,377","105,740","143,073","82,560","550,587","77,950","411,450","127,520","198,124","38,730","627,115","71,820","743,933","41,630","1,204,974","76,720","2,988,581","4,170","4,550","17,800","54,190","1,286,733","28,000","695,146","76,770","328,608","12,970","3,432","2,410","36,545","8,980","67,255","7,170","39,572","25,640","26,906","4,550","9,822","1,560","7,121","165,050","4,056,953","157,780","1,134,743","5,920","9,596","156,000","336,943","164,970","1,594,852","139,320","1,126,076","150,610","831,805","203,570","20,339,478","203,170","3,430,177","3,900","9,649",650,"2,343","96,150","124,509","28,910","9,889","21,890","12,361","20,840","29,479",0,0,"44,330","59,491","8,270","4,008","28,890","114,679",50,142,700,"2,620","2,140","2,015","201,720","3,512,516",0,0,0,0,330,601,"18,900","18,126",10,53,"202,620","3,305,668","202,930","3,455,479","1,060",300,460,222,"87,900","403,037","107,740","412,460"
SC,8,"47,730","4,170","42,390",830,"35,760","133,110","43,020",20,20,0,0,"13,493,940","47,730","13,752,247","40,750","8,040,224","35,130","123,807","30,700","534,603","29,670","421,199","26,010","63,937","12,260","586,013","29,980","994,745","10,710","573,449","15,290","845,599","1,490",610,"2,638","12,420","326,202","17,810","1,424,309","19,140","258,307","1,400",352,"2,640","70,012","6,240","64,538","1,260","12,061",0,0,0,0,"1,530","16,101","45,890","1,976,304","44,490","697,898","1,210","3,132","43,450","180,363","45,870","923,687","35,620","436,550","43,010","447,925","47,690","11,068,821","47,660","2,547,040","26,230","115,061",100,384,"20,430","35,380","15,100","24,182","3,930","2,216",0,0,0,0,20,22,"1,670","1,382","11,580","81,642",0,0,100,423,300,647,"47,180","2,467,552",0,0,0,0,0,0,0,0,0,0,"47,630","2,511,668","47,690","2,646,709","16,210","12,229","21,530","26,861","26,330","398,521","16,070","136,909"
SC,9,"7,100",600,"6,310",120,"6,440","20,390","6,980",0,0,0,0,"4,758,154","7,100","4,862,282","5,990","2,313,640","6,440","59,772","5,640","241,450","5,490","195,396","3,410","22,749","2,110","200,358","5,840","603,407","1,360","83,849","1,590","83,979",310,30,153,"1,710","46,381","4,790","1,091,774","4,020","104,128",80,20,700,"28,424","1,790","22,757",210,"2,147",0,0,0,0,570,"15,797","6,930","571,648","6,750","252,686",160,720,"6,650","52,418","6,930","315,200","4,870","85,247","6,680","179,206","7,090","4,185,277","7,100","1,198,752","3,270","37,153",0,0,"4,310","23,532","3,570","15,647",340,223,0,0,0,0,0,0,200,452,"2,490","23,787",0,0,0,0,40,182,"7,030","1,157,236",0,0,0,0,0,0,0,0,0,0,"7,090","1,175,242","7,100","1,243,113","4,490","12,835","6,000","30,174","3,960","189,552","1,530","39,353"
SC,10,"2,920",280,"2,550",40,"2,760","7,930","2,470",0,0,0,0,"7,339,895","2,920","7,438,191","2,410","1,918,748","2,830","108,651","2,550","695,292","2,510","617,189","1,790","40,932",900,"176,915","2,680","2,177,376",530,"42,795",700,"41,684",150,0,0,790,"22,586","2,310","1,993,214","1,870","98,296",20,4,310,"16,732",860,"10,927",100,"1,055",0,0,0,0,510,"49,454","2,800","665,923","2,740","336,608",50,292,"2,690","41,698","2,800","384,474","1,680","34,204","2,720","316,882","2,920","6,672,486","2,920","2,009,559",610,"21,110",0,0,"2,110","43,402","1,860","24,947",80,54,0,0,0,0,0,0,60,267,"1,140","19,448",0,0,0,0,20,99,"2,890","2,023,194",0,0,0,0,0,0,0,0,0,0,"2,910","1,996,010","2,920","2,080,859","1,790","15,413","2,550","76,953","1,430","281,165",570,"100,700"
